作品ID,作品名,first_published,main_published,main_based_on,文字遣い種別,図書カードURL,人物ID,姓,名,姓読み,名読み,姓ローマ字,名ローマ字,役割フラグ,生年月日,没年月日,テキストファイルURL,XHTML/HTMLファイルURL,Filename
18333,デイモンとピシアス,1920,1996,1975,新字新仮名,https://www.aozora.gr.jp/cards/000107/card18333.html,107,鈴木,三重吉,すずき,みえきち,Suzuki,Miekichi,著者,1882-09-29,1936-06-27,https://www.aozora.gr.jp/cards/000107/files/18333_ruby_14428.zip,https://www.aozora.gr.jp/cards/000107/files/18333_14449.html,damon_to_pythias
43609,段梯子の恐怖,1926,2000,,新字新仮名,https://www.aozora.gr.jp/cards/000262/card43609.html,262,小酒井,不木,こざかい,ふぼく,Kosakai,Fuboku,著者,1890-10-08,1929-04-01,https://www.aozora.gr.jp/cards/000262/files/43609_ruby_17000.zip,https://www.aozora.gr.jp/cards/000262/files/43609_17124.html,danbashigono_kyofu
3143,男女交際より家庭生活へ,1922,1979,,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3143.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3143_ruby_10770.zip,https://www.aozora.gr.jp/cards/000311/files/3143_10769.html,danjo_kosai
54040,断片,1924,1987,1963,新字新仮名,https://www.aozora.gr.jp/cards/001624/card54040.html,1624,陀田,勘助,だだ,かんすけ,Dada,Kansuke,著者,1902-01-15,1931-08-22,https://www.aozora.gr.jp/cards/001624/files/54040_ruby_57877.zip,https://www.aozora.gr.jp/cards/001624/files/54040_57926.html,danpen
55481,断片,1925,1975,1949,新字旧仮名,https://www.aozora.gr.jp/cards/000678/card55481.html,678,富永,太郎,とみなが,たろう,Tominaga,Taro,著者,1901-05-04,1925-11-12,https://www.aozora.gr.jp/cards/000678/files/55481_ruby_51532.zip,https://www.aozora.gr.jp/cards/000678/files/55481_51573.html,danpen
42222,断片（Ⅰ）,1922,1997,,新字新仮名,https://www.aozora.gr.jp/cards/000042/card42222.html,42,寺田,寅彦,てらだ,とらひこ,Terada,Torahiko,著者,1878-11-28,1935-12-31,https://www.aozora.gr.jp/cards/000042/files/42222_ruby_14031.zip,https://www.aozora.gr.jp/cards/000042/files/42222_16353.html,danpen1
3736,断片的なもの,1924,1981,,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3736.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3736_txt_12440.zip,https://www.aozora.gr.jp/cards/000311/files/3736_12719.html,danpentekina_mono
55344,ダンセニーの脚本及短篇,1921,1921,,新字新仮名,https://www.aozora.gr.jp/cards/001346/card55344.html,1346,片山,広子,かたやま,ひろこ,Katayama,Hiroko,著者,1878-02-10,1957-03-19,https://www.aozora.gr.jp/cards/001346/files/55344_ruby_58891.zip,https://www.aozora.gr.jp/cards/001346/files/55344_58933.html,dansenino_kyakuhon_oyobi_tanpen
45288,断唱,1926,2002,1926,新字旧仮名,https://www.aozora.gr.jp/cards/000183/card45288.html,183,牧野,信一,まきの,しんいち,Makino,Shin'ichi,著者,1896-11-12,1936-03-24,https://www.aozora.gr.jp/cards/000183/files/45288_ruby_39762.zip,https://www.aozora.gr.jp/cards/000183/files/45288_39792.html,dansho
3685,断想,1920,1981,,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3685.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3685_ruby_12441.zip,https://www.aozora.gr.jp/cards/000311/files/3685_12720.html,danso
2445,断水の日,1922,"1947, 1963",,新字新仮名,https://www.aozora.gr.jp/cards/000042/card2445.html,42,寺田,寅彦,てらだ,とらひこ,Terada,Torahiko,著者,1878-11-28,1935-12-31,https://www.aozora.gr.jp/cards/000042/files/2445_ruby_10288.zip,https://www.aozora.gr.jp/cards/000042/files/2445_10301.html,dansuinohi
46426,誰が・何時・何処で・何をした,,2004,1926,新字新仮名,https://www.aozora.gr.jp/cards/000212/card46426.html,212,竹久,夢二,たけひさ,ゆめじ,Takehisa,Yumeji,著者,1884-09-16,1934-09-01,https://www.aozora.gr.jp/cards/000212/files/46426_ruby_23485.zip,https://www.aozora.gr.jp/cards/000212/files/46426_23636.html,darega_itsu
414,泥濘,1925,1972,,新字新仮名,https://www.aozora.gr.jp/cards/000074/card414.html,74,梶井,基次郎,かじい,もとじろう,Kajii,Motojiro,著者,1901-02-17,1932-03-24,https://www.aozora.gr.jp/cards/000074/files/414_ruby_19797.zip,https://www.aozora.gr.jp/cards/000074/files/414_19798.html,deinei
50747,デモクラシーの要素,1919,2007,1919,新字新仮名,https://www.aozora.gr.jp/cards/000718/card50747.html,718,新渡戸,稲造,にとべ,いなぞう,Nitobe,Inazo,著者,1862-09-01,1933-10-16,https://www.aozora.gr.jp/cards/000718/files/50747_ruby_39839.zip,https://www.aozora.gr.jp/cards/000718/files/50747_40557.html,demokurashino_yoso
2441,田園雑感,1921,"1947, 1963",1960,新字新仮名,https://www.aozora.gr.jp/cards/000042/card2441.html,42,寺田,寅彦,てらだ,とらひこ,Terada,Torahiko,著者,1878-11-28,1935-12-31,https://www.aozora.gr.jp/cards/000042/files/2441_ruby_10289.zip,https://www.aozora.gr.jp/cards/000042/files/2441_10303.html,den'en_zakkan
48161,田園の思慕,1910,1961,,旧字旧仮名,https://www.aozora.gr.jp/cards/000153/card48161.html,153,石川,啄木,いしかわ,たくぼく,Ishikawa,Takuboku,著者,1886-02-20,1912-04-13,https://www.aozora.gr.jp/cards/000153/files/48161_ruby_35596.zip,https://www.aozora.gr.jp/cards/000153/files/48161_35936.html,den'enno_shibo
57392,田園の憂欝,1918,1970,,新字旧仮名,https://www.aozora.gr.jp/cards/001763/card57392.html,1763,佐藤,春夫,さとう,はるお,Sato,Haruo,著者,1892-04-09,1964-05-06,https://www.aozora.gr.jp/cards/001763/files/57392_ruby_64382.zip,https://www.aozora.gr.jp/cards/001763/files/57392_64383.html,den'enno_yuutsu
34,伝吉の敵打ち,1924,1987,"1971, 1971",新字新仮名,https://www.aozora.gr.jp/cards/000879/card34.html,879,芥川,竜之介,あくたがわ,りゅうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,1927-07-24,https://www.aozora.gr.jp/cards/000879/files/34_ruby_1130.zip,https://www.aozora.gr.jp/cards/000879/files/34_15220.html,denkichi
233,デンマルク国の話,1911,"1946, 1976",1932,新字新仮名,https://www.aozora.gr.jp/cards/000034/card233.html,34,内村,鑑三,うちむら,かんぞう,Uchimura,Kanzo,著者,1861-03-26,1930-03-28,https://www.aozora.gr.jp/cards/000034/files/233_ruby_2990.zip,https://www.aozora.gr.jp/cards/000034/files/233_43563.html,denmaruku_kokuno_hanashi
42156,『伝説の時代』序,1913,1978,,旧字旧仮名,https://www.aozora.gr.jp/cards/000148/card42156.html,148,夏目,漱石,なつめ,そうせき,Natsume,Soseki,著者,1867-02-09,1916-12-09,https://www.aozora.gr.jp/cards/000148/files/42156_ruby_16023.zip,https://www.aozora.gr.jp/cards/000148/files/42156_16098.html,densetsuno_jidai_jo
2449,電車の混雑について,1922,"1947, 1964",,新字新仮名,https://www.aozora.gr.jp/cards/000042/card2449.html,42,寺田,寅彦,てらだ,とらひこ,Terada,Torahiko,著者,1878-11-28,1935-12-31,https://www.aozora.gr.jp/cards/000042/files/2449_ruby_11000.zip,https://www.aozora.gr.jp/cards/000042/files/2449_11267.html,densha_konzatsu
42421,電車停留場,1923,1965,,新字新仮名,https://www.aozora.gr.jp/cards/000906/card42421.html,906,豊島,与志雄,とよしま,よしお,Toyoshima,Yoshio,著者,1890-11-27,1955-06-18,https://www.aozora.gr.jp/cards/000906/files/42421_ruby_27975.zip,https://www.aozora.gr.jp/cards/000906/files/42421_28068.html,denshateiryujo
42388,電車と風呂,1920,1997,1985,新字新仮名,https://www.aozora.gr.jp/cards/000042/card42388.html,42,寺田,寅彦,てらだ,とらひこ,Terada,Torahiko,著者,1878-11-28,1935-12-31,https://www.aozora.gr.jp/cards/000042/files/42388_ruby_16945.zip,https://www.aozora.gr.jp/cards/000042/files/42388_17033.html,denshato_furo
46724,電信柱と黒雲,1924,1970,,新字新仮名,https://www.aozora.gr.jp/cards/000096/card46724.html,96,夢野,久作,ゆめの,きゅうさく,Yumeno,Kyusaku,著者,1889-01-04,1936-03-11,https://www.aozora.gr.jp/cards/000096/files/46724_txt_27639.zip,https://www.aozora.gr.jp/cards/000096/files/46724_27685.html,denshin_bashirato_kurokumo
46724,電信柱と黒雲,1924,1970,,新字新仮名,https://www.aozora.gr.jp/cards/000096/card46724.html,967,香倶土,三鳥,かぐつち,みどり,Kagutsuchi,Midori,著者,1889-01-04,1936-03-11,https://www.aozora.gr.jp/cards/000096/files/46724_txt_27639.zip,https://www.aozora.gr.jp/cards/000096/files/46724_27685.html,denshin_bashirato_kurokumo
3730,弟子の心,1923,1981,,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3730.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3730_ruby_12444.zip,https://www.aozora.gr.jp/cards/000311/files/3730_12723.html,deshino_kokoro
53183,でたらめ経,1925,1994,1927,新字新仮名,https://www.aozora.gr.jp/cards/001533/card53183.html,1533,宇野,浩二,うの,こうじ,Uno,Koji,著者,1891-07-26,1961-09-21,https://www.aozora.gr.jp/cards/001533/files/53183_ruby_68457.zip,https://www.aozora.gr.jp/cards/001533/files/53183_68506.html,detarame_kyo
53956,DILEMMA.,1913,1987,,新字新仮名,https://www.aozora.gr.jp/cards/001486/card53956.html,1486,佐藤,緑葉,さとう,りょくよう,Sto,Ryokuyo,著者,1886-07-01,1960-09-02,https://www.aozora.gr.jp/cards/001486/files/53956_txt_65149.zip,https://www.aozora.gr.jp/cards/001486/files/53956_65192.html,dilemma
3144,アワァビット,1922,1979,,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3144.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3144_ruby_10772.zip,https://www.aozora.gr.jp/cards/000311/files/3144_10771.html,do_our_bi
49244,闥の響,,2007,1909,新字新仮名,https://www.aozora.gr.jp/cards/001357/card49244.html,1357,北村,四海,きたむら,しかい,Kitamura,Shikai,著者,1871-04-03,1927-11-14,https://www.aozora.gr.jp/cards/001357/files/49244_ruby_32164.zip,https://www.aozora.gr.jp/cards/001357/files/49244_33010.html,doano_hibiki
57424,動物界における善と悪,1902,1976,,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57424.html,1474,丘,浅次郎,おか,あさじろう,Oka,Asajiro,著者,1868-12-31,1944-05-02,https://www.aozora.gr.jp/cards/001474/files/57424_ruby_61200.zip,https://www.aozora.gr.jp/cards/001474/files/57424_61243.html,dobutsukaini_okeru_zento_aku
57883,動物の私有財産,1907,1976,,新字新仮名,https://www.aozora.gr.jp/cards/001474/card57883.html,1474,丘,浅次郎,おか,あさじろう,Oka,Asajiro,著者,1868-12-31,1944-05-02,https://www.aozora.gr.jp/cards/001474/files/57883_ruby_64570.zip,https://www.aozora.gr.jp/cards/001474/files/57883_64622.html,dobutsuno_shiyu_zaisan
52726,〔同腹異腹〕,1920,2002,1920,新字旧仮名,https://www.aozora.gr.jp/cards/000183/card52726.html,183,牧野,信一,まきの,しんいち,Makino,Shin'ichi,著者,1896-11-12,1936-03-24,https://www.aozora.gr.jp/cards/000183/files/52726_txt_42923.zip,https://www.aozora.gr.jp/cards/000183/files/52726_43463.html,dofukuifuku
49903,土下座,1921,1995,,新字新仮名,https://www.aozora.gr.jp/cards/001395/card49903.html,1395,和辻,哲郎,わつじ,てつろう,Watsuji,Tetsuro,著者,1889-03-01,1960-12-26,https://www.aozora.gr.jp/cards/001395/files/49903_ruby_41888.zip,https://www.aozora.gr.jp/cards/001395/files/49903_41932.html,dogeza
42427,同胞,1924,1965,,新字新仮名,https://www.aozora.gr.jp/cards/000906/card42427.html,906,豊島,与志雄,とよしま,よしお,Toyoshima,Yoshio,著者,1890-11-27,1955-06-18,https://www.aozora.gr.jp/cards/000906/files/42427_ruby_28032.zip,https://www.aozora.gr.jp/cards/000906/files/42427_28069.html,doho
53176,童子,1922,2008,1955,新字新仮名,https://www.aozora.gr.jp/cards/001579/card53176.html,1579,室生,犀星,むろう,さいせい,Murou,Saisei,著者,1889-08-01,1962-03-26,https://www.aozora.gr.jp/cards/001579/files/53176_ruby_51508.zip,https://www.aozora.gr.jp/cards/001579/files/53176_51509.html,doji
52725,〔同人雑記〕,1920,2002,1920,新字旧仮名,https://www.aozora.gr.jp/cards/000183/card52725.html,183,牧野,信一,まきの,しんいち,Makino,Shin'ichi,著者,1896-11-12,1936-03-24,https://www.aozora.gr.jp/cards/000183/files/52725_txt_42924.zip,https://www.aozora.gr.jp/cards/000183/files/52725_43462.html,dojinzakki
50987,どこで笛吹く,1916,1976,,新字新仮名,https://www.aozora.gr.jp/cards/001475/card50987.html,1475,小川,未明,おがわ,みめい,Ogawa,Mimei,著者,1882-04-07,1961-05-11,https://www.aozora.gr.jp/cards/001475/files/50987_ruby_46357.zip,https://www.aozora.gr.jp/cards/001475/files/50987_46403.html,dokode_fuefuku
50307,読倫理教科書,1890,1991,1960,新字新仮名,https://www.aozora.gr.jp/cards/000296/card50307.html,296,福沢,諭吉,ふくざわ,ゆきち,Fukuzawa,Yukichi,著者,1835-01-10,1901-02-03,https://www.aozora.gr.jp/cards/000296/files/50307_ruby_35111.zip,https://www.aozora.gr.jp/cards/000296/files/50307_35381.html,doku_rinrikyokasho
44338,独断一束,1925,1989,1926,新字旧仮名,https://www.aozora.gr.jp/cards/001154/card44338.html,1154,岸田,国士,きしだ,くにお,Kishida,Kunio,著者,1890-11-02,1954-03-05,https://www.aozora.gr.jp/cards/001154/files/44338_ruby_34250.zip,https://www.aozora.gr.jp/cards/001154/files/44338_34710.html,dokudan_issoku
44351,独断三幅対,1925,1989,1925,新字旧仮名,https://www.aozora.gr.jp/cards/001154/card44351.html,1154,岸田,国士,きしだ,くにお,Kishida,Kunio,著者,1890-11-02,1954-03-05,https://www.aozora.gr.jp/cards/001154/files/44351_ruby_33284.zip,https://www.aozora.gr.jp/cards/001154/files/44351_34162.html,dokudan_sanpukutsui
46162,独絃哀歌,"1903, 1901, 1903, 1902, 1902, 1902",1968,1903,旧字旧仮名,https://www.aozora.gr.jp/cards/001055/card46162.html,1055,蒲原,有明,かんばら,ありあけ,Kanbara,Ariake,著者,1875-03-15,1952-02-03,https://www.aozora.gr.jp/cards/001055/files/46162_ruby_55946.zip,https://www.aozora.gr.jp/cards/001055/files/46162_55991.html,dokugen_aika
45415,毒気,1926,2002,1926,新字旧仮名,https://www.aozora.gr.jp/cards/000183/card45415.html,183,牧野,信一,まきの,しんいち,Makino,Shin'ichi,著者,1896-11-12,1936-03-24,https://www.aozora.gr.jp/cards/000183/files/45415_ruby_38275.zip,https://www.aozora.gr.jp/cards/000183/files/45415_39366.html,dokuke
57113,読者諸氏に,1916,2000,1916,新字旧仮名,https://www.aozora.gr.jp/cards/000416/card57113.html,416,伊藤,野枝,いとう,のえ,Ito,Noe,著者,1895-01-21,1923-09-16,https://www.aozora.gr.jp/cards/000416/files/57113_ruby_74021.zip,https://www.aozora.gr.jp/cards/000416/files/57113_74059.html,dokusha_shoshini
3857,読者の感想,1925,1981,1953,新字新仮名,https://www.aozora.gr.jp/cards/000311/card3857.html,311,宮本,百合子,みやもと,ゆりこ,Miyamoto,Yuriko,著者,1899-02-13,1951-01-21,https://www.aozora.gr.jp/cards/000311/files/3857_txt_12446.zip,https://www.aozora.gr.jp/cards/000311/files/3857_12725.html,dokushano_kanso
3614,独身,1910,1995,1971,新字新仮名,https://www.aozora.gr.jp/cards/000129/card3614.html,129,森,鴎外,もり,おうがい,Mori,Ogai,著者,1862-02-17,1922-07-09,https://www.aozora.gr.jp/cards/000129/files/3614_ruby_12061.zip,https://www.aozora.gr.jp/cards/000129/files/3614_12062.html,dokushin
48678,独笑記,,1922,,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card48678.html,237,大町,桂月,おおまち,けいげつ,Omachi,Keigetsu,著者,1869-03-06,1925-06-10,https://www.aozora.gr.jp/cards/000237/files/48678_txt_33201.zip,https://www.aozora.gr.jp/cards/000237/files/48678_34154.html,dokushoki
57509,毒草,1926,2005,1926,新字新仮名,https://www.aozora.gr.jp/cards/001779/card57509.html,1779,江戸川,乱歩,えどがわ,らんぽ,Edogawa,Ranpo,著者,1894-10-21,1965-07-28,https://www.aozora.gr.jp/cards/001779/files/57509_ruby_64324.zip,https://www.aozora.gr.jp/cards/001779/files/57509_64373.html,dokuso
51373,「毒と薬」序,1918,1995,1918,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card51373.html,214,田山,花袋,たやま,かたい,Tayama,Katai,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/51373_ruby_72600.zip,https://www.aozora.gr.jp/cards/000214/files/51373_72644.html,dokuto_kusuri_jo
51373,「毒と薬」序,1918,1995,1918,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card51373.html,1416,田山,録弥,たやま,ろくや,Tayama,Rokuya,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/51373_ruby_72600.zip,https://www.aozora.gr.jp/cards/000214/files/51373_72644.html,dokuto_kusuri_jo
45522,土民生活,1920,1977,,新字旧仮名,https://www.aozora.gr.jp/cards/001170/card45522.html,1170,石川,三四郎,いしかわ,さんしろう,Ishikawa,Sanshiro,著者,1876-05-23,1956-11-28,https://www.aozora.gr.jp/cards/001170/files/45522_ruby_25594.zip,https://www.aozora.gr.jp/cards/001170/files/45522_25646.html,domin_seikatsu
46715,ドン,1923,1970,,新字新仮名,https://www.aozora.gr.jp/cards/000096/card46715.html,96,夢野,久作,ゆめの,きゅうさく,Yumeno,Kyusaku,著者,1889-01-04,1936-03-11,https://www.aozora.gr.jp/cards/000096/files/46715_ruby_27641.zip,https://www.aozora.gr.jp/cards/000096/files/46715_27687.html,don
46715,ドン,1923,1970,,新字新仮名,https://www.aozora.gr.jp/cards/000096/card46715.html,966,海若,藍平,かいじゃく,らんぺい,Kaijaku,Ranpei,著者,1889-01-04,1936-03-11,https://www.aozora.gr.jp/cards/000096/files/46715_ruby_27641.zip,https://www.aozora.gr.jp/cards/000096/files/46715_27687.html,don
827,どんぐり,1905,"1947, 1963",,新字新仮名,https://www.aozora.gr.jp/cards/000042/card827.html,42,寺田,寅彦,てらだ,とらひこ,Terada,Torahiko,著者,1878-11-28,1935-12-31,https://www.aozora.gr.jp/cards/000042/files/827_ruby_2783.zip,https://www.aozora.gr.jp/cards/000042/files/827_13489.html,donguri
1925,どんぐりと山猫,1924,1986,,新字旧仮名,https://www.aozora.gr.jp/cards/000081/card1925.html,81,宮沢,賢治,みやざわ,けんじ,Miyazawa,Kenji,著者,1896-08-27,1933-09-21,https://www.aozora.gr.jp/cards/000081/files/1925_ruby_17839.zip,https://www.aozora.gr.jp/cards/000081/files/1925_17912.html,dongurito_yamaneko
43752,どんぐりと山猫,1924,1990,,新字新仮名,https://www.aozora.gr.jp/cards/000081/card43752.html,81,宮沢,賢治,みやざわ,けんじ,Miyazawa,Kenji,著者,1896-08-27,1933-09-21,https://www.aozora.gr.jp/cards/000081/files/43752_ruby_17595.zip,https://www.aozora.gr.jp/cards/000081/files/43752_17657.html,dongurito_yamaneko
1048,どんたく,,1993,1913,新字旧仮名,https://www.aozora.gr.jp/cards/000212/card1048.html,212,竹久,夢二,たけひさ,ゆめじ,Takehisa,Yumeji,著者,1884-09-16,1934-09-01,https://www.aozora.gr.jp/cards/000212/files/1048_ruby_21411.zip,https://www.aozora.gr.jp/cards/000212/files/1048_21412.html,dontaku
59990,曇天,1909,1999,1964,新字新仮名,https://www.aozora.gr.jp/cards/001341/card59990.html,1341,永井,荷風,ながい,かふう,Nagai,Kafu,著者,1879-12-03,1959-04-30,https://www.aozora.gr.jp/cards/001341/files/59990_ruby_73164.zip,https://www.aozora.gr.jp/cards/001341/files/59990_73204.html,donten
